Date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m2),PAR (µmol/m2/s),max. PAR (µmol/m2/s),Tlog (degC),CO2 (ppm)
15-03-2023,989.4722222,2.019236111,276.0040278,-1.308194444,79.28472222,7.118958333,5.567222222,1.551875,3.5075,5.626527778,1250.054931,1.584513889,2.917916667,214.4706944,0.011111111,17.91666667,85.96270833,166.1543056,220.6886806,12.21680556,429.3388889
16-03-2023,994.0601389,2.645277778,276.2678472,-2.892638889,70.80131944,7.723888889,4.941875,2.782291667,3.098125,4.971180556,1253.612986,2.635555556,4.104930556,181.7118056,0,0,188.1434028,334.3041667,356.1584028,13.345,434.4152778
17-03-2023,986.4145139,10.29465278,284.5579861,-1.268680556,45.936875,13.11541667,5.617291667,7.497916667,3.550694444,5.695833333,1210.1025,3.605069444,5.296666667,179.1402778,0,0,162.6479167,300.2127083,332.0167361,18.75381944,427.0451389
18-03-2023,986.2861806,12.39277778,286.6722917,5.105972222,61.730625,14.74465278,8.932430556,5.812638889,5.652986111,9.055208333,1199.320417,1.560208333,2.604166667,159.6913889,0,0,127.2089583,241.8747222,310.8404861,22.14486111,432.0645833
19-03-2023,988.9740278,9.745902778,283.7943056,7.300833333,84.96340278,12.17381944,10.29631944,1.876944444,6.500902778,10.41006944,1213.094167,1.791041667,3.003958333,185.4731944,0.009027778,52.15277778,62.28979167,125.1007639,138.8643056,19.04965278,438.8729167
20-03-2023,991.5890278,9.713055556,283.5474306,7.532222222,86.91145833,12.12861111,10.43951389,1.689166667,6.574652778,10.52784722,1216.377569,1.561597222,2.757291667,199.8631944,0.000694444,11.59722222,63.13729167,128.551875,156.83875,19.47375,443.625
21-03-2023,989.4295139,10.694375,284.7091667,6.519722222,76.48673611,13.09173611,9.753958333,3.337291667,6.156111111,9.860069444,1209.936389,2.173958333,3.393958333,197.9038194,0.005555556,50.41666667,143.1804861,273.9245139,331.683125,20.81055556,428.8152778
22-03-2023,984.6877778,11.40701389,285.8175,6.134166667,72.45493056,13.84465278,9.454861111,4.38875,5.993680556,9.601736111,1201.322292,3.327083333,5.019027778,199.75,0.000694444,0,159.4265972,296.6115972,361.1181944,20.26680556,431.5868056
23-03-2023,981.4453472,13.35902778,288.0481944,7.159166667,66.44416667,15.373125,10.17361111,5.198541667,6.472777778,10.36576389,1188.652361,4.952777778,7.317222222,209.41875,0.000694444,19.86111111,84.09729167,166.8115972,228.2914583,20.80125,426.2618056
24-03-2023,978.5659028,11.99770833,286.9203472,8.032013889,77.08763889,14.10777778,10.80763889,3.299097222,6.899097222,11.04541667,1190.547847,3.808541667,5.763888889,211.0569444,0.018055556,47.01388889,88.69895833,173.5429167,247.5032639,20.04444444,427.3826389
25-03-2023,979.5244444,8.844722222,283.6681944,4.873819444,76.81680556,11.42430556,8.665138889,2.758680556,5.521041667,8.847152778,1206.040972,3.870138889,6.340625,215.6229167,0.018055556,70.41666667,137.9844444,260.4496528,384.9680556,17.38222222,425.675
26-03-2023,978.0423611,7.301319444,282.2377778,5.254236111,87.42215278,10.26770833,8.897638889,1.370208333,5.678055556,9.097569444,1210.711528,2.197152778,3.591319444,186.9552778,0.070833333,215.5555556,74.58611111,149.1215278,171.5934722,16.62583333,425.2951389
27-03-2023,987.9075,3.098958333,277.2134722,-0.357013889,79.39125,7.669930556,6.010833333,1.658611111,3.795555556,6.087916667,1242.972083,2.306597222,4.888472222,234.645,0.025694444,107.3611111,143.4175694,263.2084722,421.2534722,12.92430556,425.9222222
28-03-2023,996.8970833,3.681736111,277.0763194,-2.160416667,66.67770833,8.027013889,5.217291667,2.809444444,3.262013889,5.23375,1252.056528,2.365347222,4.589861111,253.3027778,0,0.416666667,155.9358333,288.5559028,432.6017361,13.56673611,426.1840278
29-03-2023,990.4135417,7.783680556,281.7109722,2.557708333,69.96986111,10.90763889,7.485347222,3.422361111,4.717430556,7.561597222,1224.895139,2.787430556,4.228888889,198.3638889,0,5.277777778,108.8704167,210.3102083,290.0854167,17.06201389,428.4180556
30-03-2023,982.8570833,11.57395833,286.1359028,8.007569444,79.19840278,13.77131944,10.76819444,3.003472222,6.843541667,10.95673611,1197.618819,3.468680556,5.311180556,206.9573611,0.009027778,19.375,89.19194444,172.9575694,282.8826389,19.87159722,430.0041667
31-03-2023,975.07875,9.961388889,285.1628472,7.709513889,86.29701389,12.29215278,10.53701389,1.755277778,6.748819444,10.80659722,1194.929306,3.222916667,4.894861111,205.4479167,0.026388889,138.75,77.59965278,153.7438889,209.0438194,18.40597222,427.8930556
01-04-2023,974.5099306,9.687361111,284.9340278,7.162222222,84.673125,12.06111111,10.15895833,1.902083333,6.509236111,10.42319444,1195.556667,3.200069444,4.901597222,181.5636111,0.021527778,185.9027778,76.16993056,155.5469444,175.3684028,18.22236111,427.1916667
02-04-2023,992.5300694,3.427222222,277.1729861,1.445833333,87.5175,7.845208333,6.853125,0.991944444,4.310555556,6.911597222,1246.909931,4.436180556,6.505,34.85854167,0.01875,178.4027778,39.88645833,80.63145833,96.44354167,11.26708333,429.5986111
03-04-2023,1002.970347,1.610208333,274.5270833,-4.128402778,67.14229167,6.895347222,4.533541667,2.361458333,2.816597222,4.520763889,1269.500972,4.438194444,6.645833333,39.77902778,0,0,174.5593056,311.1334028,506.4277083,10.12395833,428.8180556
04-04-2023,1000.621389,1.549930556,274.6510417,-4.530208333,65.05152778,6.874722222,4.379583333,2.495069444,2.727013889,4.376388889,1266.884931,2.252083333,3.513055556,73.00916667,0,0,127.8223611,236.8,333.2866667,11.01833333,430.3201389
05-04-2023,996.1995139,2.225208333,275.6768056,-5.103055556,61.38486111,7.387152778,4.185069444,3.20125,2.617291667,4.201111111,1258.471667,1.194236111,2.006388889,144.3075,0,0,196.4473611,354.7665278,452.1103472,13.99409722,436.9993056
06-04-2023,992.7788889,5.534375,279.2641667,-3.969513889,53.85166667,9.507013889,4.558263889,4.949027778,2.860902778,4.59125,1239.229514,1.791041667,3.017013889,175.7884722,0,0,238.89125,425.2294444,440.6556944,16.611875,432.6979167
07-04-2023,991.4072222,5.834583333,279.6740972,-2.102986111,59.71743056,9.683055556,5.238611111,4.445277778,3.292916667,5.284166667,1235.830486,2.334236111,3.631388889,83.85597222,0,0,244.8505556,435.8788889,448.7464583,16.23715278,436.8576389
08-04-2023,996.5493056,5.538125,278.963125,4.464861111,93.08645833,9.100277778,8.433611111,0.666944444,5.279930556,8.462013889,1241.727222,1.907569444,3.19875,69.04159722,0.010416667,115,34.09645833,71.80222222,89.29715278,14.54180556,435.4041667
09-04-2023,999.2734722,8.172291667,281.3811111,3.249513889,74.09298611,11.17513889,7.726527778,3.448194444,4.823194444,7.732083333,1234.002569,1.64875,2.677083333,128.8640278,0,0,229.3466667,419.3648611,437.9018056,19.01763889,438.6756944
10-04-2023,994.5731944,9.632361111,283.2282639,2.259652778,64.18729167,12.669375,7.204652778,5.464652778,4.518055556,7.243819444,1222.388403,3.045486111,4.906944444,177.4234722,0,0,235.7022917,427.9874306,458.5947222,19.32638889,436.3090278
11-04-2023,985.5792361,9.281319444,283.6073611,2.499444444,64.03513889,11.830625,7.402986111,4.427291667,4.686180556,7.513125,1212.278333,2.827986111,5.073263889,232.9586111,0.004166667,35.34722222,165.9294444,306.8436806,467.0453472,18.80819444,427.9777778
12-04-2023,978.4375,7.100416667,282.0079167,4.409375,83.550625,10.33902778,8.549513889,1.790208333,5.45875,8.745347222,1212.467986,3.301597222,5.198958333,196.1567361,0.015972222,64.16666667,99.12569444,195.2355556,230.38625,16.21569444,433.8625
13-04-2023,979.1107639,7.850555556,282.701875,4.053263889,78.20277778,10.71756944,8.193541667,2.524236111,5.22125,8.367013889,1210.034306,3.680763889,5.328472222,218.5307639,0.026388889,22.91666667,134.4067361,253.4046528,367.5435417,16.814375,427.025
14-04-2023,982.0159722,7.457152778,282.0675694,4.972152778,84.59555556,10.40402778,8.718472222,1.685347222,5.540763889,8.878125,1215.080139,1.877708333,3.152291667,110.3290278,0.002083333,13.125,100.7423611,195.5676389,257.2574306,16.92659722,431.5708333
15-04-2023,982.0934028,6.989166667,281.5897917,6.89125,99.33263889,10.04631944,9.982361111,0.063402778,6.345972222,10.16298611,1216.578264,1.454583333,2.759722222,235.5039583,0.116666667,428.4027778,41.45743056,93.62368056,106.6747222,16.19166667,435.1298611
16-04-2023,992.058125,8.003680556,281.7959028,8.003333333,99.99722222,10.74194444,10.74166667,0.000277778,6.762708333,10.82756944,1224.170625,1.431111111,2.605972222,92.66701389,0.070833333,435.8333333,26.40381944,60.21923611,72.86458333,16.99805556,438.0270833
17-04-2023,997.3651389,7.85375,281.2156944,5.8375,87.98451389,10.67034722,9.275763889,1.394236111,5.805347222,9.301388889,1232.112431,2.691597222,4.252986111,66.64138889,0.009722222,107.7777778,97.41131944,188.933125,265.4472917,16.55784722,430.9784722
18-04-2023,999.5777083,7.605138889,280.7886806,6.609166667,93.60972222,10.49131944,9.784513889,0.706944444,6.110902778,9.788125,1235.713333,3.717847222,5.481736111,35.65534722,0.000694444,22.5,55.53381944,112.4795139,148.0748611,15.38854167,432.5743056
19-04-2023,996.3411806,7.084097222,280.5286111,2.020138889,72.25833333,10.188125,7.159722222,3.028680556,4.481111111,7.184097222,1235.273542,3.812083333,6.140625,54.49854167,0.002777778,38.88888889,203.9382639,369.0688889,525.7777778,15.853125,428.0708333
20-04-2023,991.5744444,5.922916667,279.749375,4.214305556,89.33354167,9.394791667,8.305625,1.089027778,5.227013889,8.376875,1233.919028,2.860694444,4.365902778,101.9990972,0.003472222,43.40277778,87.48368056,169.2217361,244.3521528,14.6575,428.0027778
21-04-2023,988.1461806,13.41020833,287.5408333,6.340902778,65.61770833,16.04069444,9.590347222,6.450625,6.059166667,9.705277778,1197.202153,3.1675,5.184305556,124.4523611,0,0,240.0300694,439.7241667,556.4695833,21.89986111,428.8701389
22-04-2023,984.2915278,16.24590278,290.7115278,5.468472222,52.265,19.36694444,9.040902778,10.325625,5.732986111,9.185069444,1181.144722,2.291666667,3.705625,176.8852778,0,1.319444444,244.8990972,450.4434722,486.4952778,25.54305556,431.6784722
23-04-2023,981.0106944,14.87006944,289.6044444,7.821736111,65.32604167,17.10631944,10.73027778,6.375,6.832222222,10.93701389,1181.703125,2.390694444,3.918194444,197.7152083,0.015277778,41.11111111,182.6666667,342.8231944,482.6229861,24.60736111,435.4840278
24-04-2023,979.4520567,10.91858156,285.7612057,6.031560284,73.70680851,13.15723404,9.514609929,3.642553191,6.066737589,9.716595745,1196.77078,3.52212766,5.530638298,216.4165248,0,1.205673759,166.4413475,310.5148227,483.401844,20.00333333,428.9865248
25-04-2023,984.8607639,7.147013889,281.5226389,1.555138889,68.60951389,10.15888889,6.891319444,3.268125,4.364930556,6.998611111,1220.793264,1.923263889,3.808680556,263.0590972,0.001388889,10.27777778,140.1826389,264.6484028,391.6672917,17.10666667,427.2166667
26-04-2023,991.3249306,6.033819444,279.8795833,-0.949930556,62.19319444,9.454444444,5.721458333,3.733333333,3.598263889,5.771527778,1234.318403,2.033888889,3.775833333,259.5173611,0,0,197.4704861,361.5294444,564.7148611,16.77208333,425.5868056
27-04-2023,993.2340278,7.456180556,281.1518056,0.238888889,61.78409722,10.599375,6.221111111,4.378611111,3.905069444,6.263055556,1230.331528,1.698333333,2.870902778,132.97875,0,0,205.6654167,376.2197222,541.1841667,18.03770833,433.9243056
28-04-2023,987.4015972,9.789444444,283.9689583,6.558194444,80.62,12.30805556,10.03479167,2.273125,6.350138889,10.16777778,1211.188958,1.900972222,3.02875,194.9195139,0.005555556,57.77777778,79.013125,158.4563194,197.6363889,19.48486111,436.5395833
29-04-2023,989.1748611,11.24527778,285.2821528,8.939097222,86.11916667,13.38659722,11.47444444,1.912083333,7.248680556,11.60277778,1206.356319,1.525,2.968680556,226.0015972,0.002777778,13.95833333,71.09298611,142.7549306,169.0535417,20.81381944,436.25
30-04-2023,995.8478472,9.801111111,283.2884028,3.278819444,65.84791667,12.27944444,7.793680556,4.485277778,4.882222222,7.825694444,1222.522569,2.196388889,3.539652778,79.43208333,0,0,300.2083333,552.1784722,572.56375,19.98840278,427.1291667
01-05-2023,989.9375,10.43694444,284.411875,4.492916667,70.34569444,13.36472222,8.615902778,4.749097222,5.433888889,8.705694444,1212.534236,1.587638889,2.611111111,145.0640972,0,0,199.9934028,371.0069444,418.8245139,21.10118056,436.1868056
02-05-2023,995.0591667,9.982291667,283.534375,7.654861111,86.03951389,12.37708333,10.54166667,1.835416667,6.617708333,10.59625,1219.455694,1.388402778,2.54125,146.5779861,0.014583333,22.98611111,101.5535417,196.0924306,286.0489583,20.00229167,440.1375
03-05-2023,1000.838681,8.802291667,281.885,2.025833333,63.60395833,11.53680556,7.077361111,4.459375,4.409861111,7.071805556,1233.401458,1.926944444,3.228333333,101.1505556,0,0,301.6601389,550.4306944,573.5794444,19.19152778,427.5375
04-05-2023,995.7978472,11.94180556,285.439375,3.782916667,61.69916667,15.06125,8.045138889,7.016111111,5.041527778,8.080486111,1213.755556,1.318333333,2.360694444,141.045,0,0,256.2384722,469.3689583,505.6725,22.90131944,433.3909722
05-05-2023,990.2363889,15.48034722,289.4427083,7.863958333,64.736875,18.68902778,10.81805556,7.870972222,6.825694444,10.92680556,1190.745139,1.692777778,2.907847222,174.16125,0.009027778,6.180555556,203.5252778,379.2492361,439.5289583,25.89118056,432.1256944
06-05-2023,990.915,14.54041667,288.4424306,10.61958333,79.18625,16.80222222,12.83958333,3.963125,8.100069444,12.958125,1194.110347,2.363819444,4.052708333,171.080625,0,0,262.6450694,492.0820139,641.6027778,24.58263889,428.4270833
07-05-2023,994.7794444,10.44520833,284.0204167,7.986527778,85.22229167,12.72416667,10.73694444,1.987708333,6.741319444,10.793125,1217.008403,3.255138889,4.839513889,56.79,0,12.98611111,138.0411111,266.1784722,314.7408333,19.17722222,425.8604167
08-05-2023,996.7308333,12.47048611,285.8891667,5.437361111,66.23569444,15.11006944,9.0375,6.073055556,5.659097222,9.066597222,1211.860347,1.887152778,3.201458333,115.836875,0,0,259.5823611,480.8457639,553.31,22.69423611,426.9958333
09-05-2023,989.7888889,15.39,289.3933333,3.855694444,49.16875,18.21722222,8.100555556,10.11611111,5.105625,8.183333333,1191.679167,2.626319444,4.353194444,166.2834028,0,0,301.3479861,557.8733333,578.2882639,25.09486111,425.0520833
10-05-2023,984.9901389,13.49666667,287.8894444,9.873958333,79.77076389,15.53541667,12.39625,3.138194444,7.864236111,12.58201389,1191.380278,1.795416667,2.807222222,194.44125,0.023611111,126.1805556,93.22555556,186.4869444,224.1935417,22.97104167,430.2895833
11-05-2023,987.7553472,13.36430556,287.5259028,11.89618056,91.41673611,15.46840278,13.96020833,1.508263889,8.838611111,14.13388889,1194.609514,1.123263889,1.870416667,163.4563889,0.038194444,180.4166667,111.2378472,221.039375,293.7626389,23.26076389,439.4284722
12-05-2023,990.7320833,14.90895833,288.826875,8.778194444,70.77493056,17.39118056,11.39965278,5.991180556,7.189097222,11.50659722,1193.100417,1.938194444,3.178611111,102.095625,0,0,190.15,356.6732639,498.8309722,24.27618056,441.0118056
13-05-2023,993.3161806,14.31979167,288.0222222,7.992986111,67.409375,16.63027778,10.74,5.890486111,6.752569444,10.81166667,1198.939097,2.142569444,3.557013889,119.2104861,0.000694444,6.319444444,218.4720833,405.356875,538.2935417,24.12680556,432.5208333
14-05-2023,990.1044444,14.27284722,288.2422917,9.016666667,71.813125,16.47347222,11.51805556,4.955972222,7.267847222,11.63388889,1194.838264,1.92125,3.059722222,115.4878472,0,0,200.8809028,373.2131944,495.3476389,24.35145833,428.0333333
15-05-2023,984.6438194,13.23444444,287.6556944,8.677986111,76.893125,15.76034722,11.27958333,4.480902778,7.15625,11.45513889,1192.833194,2.004027778,3.448958333,213.2175694,0.020138889,12.84722222,229.8024306,425.6882639,559.9450694,23.69916667,434.6756944
16-05-2023,989.9171528,10.66125,284.6354861,6.168680556,75.38430556,12.91458333,9.596180556,3.317916667,6.054652778,9.697083333,1210.646458,1.670138889,3.145069444,167.1015278,0,3.888888889,90.96826389,174.0533333,257.3671528,20.06541667,425.8048611
17-05-2023,997.1084722,8.899791667,282.2822917,2.972013889,68.49694444,11.65402778,7.595486111,4.058055556,4.752291667,7.617569444,1228.135903,1.673333333,3.045277778,103.6444444,0,0,170.6570139,315.6284028,480.3738889,18.39451389,431.5256944
18-05-2023,1000.008958,10.34590278,283.49625,3.015763889,61.71416667,12.82020833,7.596666667,5.222638889,4.739027778,7.596736111,1225.440486,2.670625,4.322291667,110.9496528,0,0,259.00625,471.3859722,640.7810417,19.70965278,422.8194444
19-05-2023,997.673125,12.94923611,286.2907639,5.878958333,63.18208333,15.19631944,9.324791667,5.872013889,5.834513889,9.347013889,1210.640833,3.121527778,5.154236111,76.70076389,0,0,261.3915278,486.3195833,586.7129861,22.24784722,425.11875
20-05-2023,994.1577778,14.88902778,288.5245139,11.02416667,78.28652778,17.30861111,13.23548611,4.073125,8.325347222,13.31611111,1196.501389,3.783958333,5.875694444,39.12465278,0,0,128.8405556,246.5914583,343.5089583,22.59826389,420.6611111
21-05-2023,989.7,19.61131944,293.63125,12.44020833,67.11486111,23.83701389,14.53270833,9.303888889,9.185138889,14.68395833,1171.490694,3.065416667,4.830069444,77.27090278,0,0,251.3934722,465.7259028,535.0963194,28.19861111,418.5027778
22-05-2023,987.3953472,20.25847222,294.4755556,14.00909722,69.09722222,24.32888889,16.05506944,8.273819444,10.17708333,16.26111111,1165.305278,1.989375,3.204652778,128.7714583,0.004861111,16.11111111,233.9736111,439.9129861,483.9025,31.01340278,425.3388889
23-05-2023,989.690625,13.999375,288.0036806,11.47958333,84.87506944,16.14631944,13.78361111,2.362222222,8.714444444,13.93368056,1194.439444,2.089861111,4.197638889,253.8507639,0.000694444,0.486111111,76.38527778,153.5346528,198.6247222,25.79270833,423.1472222
24-05-2023,995.4164583,10.27520833,283.7978472,4.182569444,67.07993056,12.66840278,8.257916667,4.410625,5.176111111,8.295833333,1219.72625,1.498263889,2.754722222,157.2956944,0,0,228.7955556,423.6560417,595.8738194,21.17333333,423.4555556
25-05-2023,998.6735417,11.72625,284.985,6.792569444,74.11479167,14.42305556,9.936736111,4.486041667,6.212708333,9.950416667,1217.002222,2.003680556,3.246111111,119.6913889,0,0,273.8292361,510.2285417,620.0213889,22.02833333,430.6645833
26-05-2023,1000.311806,13.50368056,286.6277778,6.669027778,66.00284722,15.88881944,9.840555556,6.048472222,6.141805556,9.837430556,1211.325139,2.592986111,4.142430556,111.8920139,0,0,324.1099306,597.2325,653.1927778,23.20020833,424.9916667
27-05-2023,999.1309722,13.76868056,286.9921528,5.889513889,61.06451389,16.23611111,9.300625,6.935694444,5.810069444,9.308611111,1209.085139,2.053472222,3.391666667,108.8635417,0,0,324.5001389,592.6178472,616.7415972,23.92291667,425.95625
28-05-2023,993.6226389,15.14340278,288.8229861,5.977291667,57.95618056,18.08409722,9.354652778,8.730277778,5.876666667,9.41375,1196.797708,2.131180556,3.450347222,106.7548611,0,0,332.2677083,606.9161806,618.9141667,25.44638889,431.8708333
